customer_unique_id,Recency,Frequency,Monetary,Cluster,Segment
b31acbc6c63f344696277d4647f58241,336,1,135.59,0,High - Value Inactive
b31adb48afd5127f08ede578ef38acd5,300,1,159.6,0,High - Value Inactive
b31affa933b8725eab500f7b983d0bd1,92,1,218.07,3,Recent Customers
b31b3423c031eef8f93cb2d9b0a66aad,226,1,126.61,0,High - Value Inactive
b31c70aa250201536cfb62f5746ae827,62,1,68.96,3,Recent Customers
b31c9083df03daba33cf3cd7c32e8f53,127,1,68.43,3,Recent Customers
b31e0acc3f8a173968dea39430db5c57,283,1,25.77,1,Low Value Inactive
b31e2af882f59c495163fd60c09cc9a6,68,1,122.42,3,Recent Customers
b31e37349201c9fe959cf4d69aedf167,96,1,144.12,3,Recent Customers
b31e69e978d97f380d52102ac379fd7e,54,1,514.37,3,Recent Customers
b31e6fd7fed8e0d6715a7462820c716a,71,1,61.4,3,Recent Customers
b31ef45c78c0ebf50966a33b6eaaaedb,163,1,172.62,3,Recent Customers
b31f5bf78807b72b42cfae6237d731ab,436,1,839.39,0,High - Value Inactive
b32036d75e266739a69fbb4f0c7481cb,429,1,78.77,1,Low Value Inactive
b323f76ac49c1ba4a661099586d8ffa4,431,1,122.27,1,Low Value Inactive
b325ea795151aaaebeebacbf6ac97289,359,1,80.08,1,Low Value Inactive
b326a661d1a93692be0821d8351b2d38,156,1,127.3,3,Recent Customers
b326e628704a6e2662dc4471885fe112,81,1,194.33,3,Recent Customers
b326ede7395fa05e39c71365970f85da,317,1,197.01,0,High - Value Inactive
b3280d735cecbe8dedce6bd0e04f9784,413,1,102.84,1,Low Value Inactive
b3285dd7fd409eaa193f78dbd67f70d2,266,1,45.09,1,Low Value Inactive
b32880dc4e86d9393b420f4881d01364,233,1,174.4,0,High - Value Inactive
b3294719433aa4945f6399c5eab2bb1f,296,1,182.91,0,High - Value Inactive
b329ed361b94aa14781944b23063b5b0,213,1,183.65,0,High - Value Inactive
b32a1ddd6ef3383bad879d458443e4f0,176,1,99.9,3,Recent Customers
b32a4bc76a1a966fb50d185796690e93,329,1,28.09,1,Low Value Inactive
b32bcb59268e3494d9b1295b47bb8df2,328,1,66.64,1,Low Value Inactive
b32c5b76e3e653aee128dd5665549edc,224,1,169.87,0,High - Value Inactive
b32e3858b01c247dba6e4cdd8fea1182,439,1,101.25,1,Low Value Inactive
b32fe1b78643ee60348569454ea82155,94,1,173.68,3,Recent Customers
b32ff8caad5902c55fa167e7dc77cc69,205,1,95.0,1,Low Value Inactive
b3303074fc67dfb80fb9612285ff7dfd,314,1,187.56,0,High - Value Inactive
b331673795ff5f3698a253d6dcaf4fe9,122,1,90.83,3,Recent Customers
b331a6bf1114732d801d18c5ee7c8d18,314,1,67.47,1,Low Value Inactive
b331b54e352e6d56f49add47ba49f880,123,1,284.54,3,Recent Customers
b331ffa5c1df4e360f78fc2c8919c9ad,620,1,143.65,0,High - Value Inactive
b33223d07508d612901c0350d1cfe054,331,1,68.16,1,Low Value Inactive
b33336f46234b24a613ad9064d13106d,118,1,10.89,3,Recent Customers
b333cc07746f2ae46dad2344900873b8,121,1,152.24,3,Recent Customers
b33573ec19214ad9a1bc30a97938e450,286,1,129.89,0,High - Value Inactive
b335808b104ad0cae192ac1fe7d511df,366,1,35.09,1,Low Value Inactive
b33650d9735418f61571dfe3f4963135,172,1,456.77,0,High - Value Inactive
b33655881531e0e8a90b2fd264c9a0f3,86,1,85.81,3,Recent Customers
b337dfe78537a9b13455623c29eb6de9,432,1,245.84,0,High - Value Inactive
b338b43d7ded0affdb146ea0089b824e,158,1,203.08,3,Recent Customers
b3392d0eab758cb77860a4964de09ae6,92,1,90.18,3,Recent Customers
b3393eca96cd098382248663504da521,264,1,577.92,0,High - Value Inactive
b339a1ec295defef7cd27439c8718066,293,1,1528.99,0,High - Value Inactive
b33ab8755cd35552942225232a9a8849,313,1,216.26,0,High - Value Inactive
b33bcd190054cfb026a0c0f8a2a2b18c,108,1,166.73,3,Recent Customers
b33e5827dfc95f97e4f8498bebea77a3,341,1,152.35,0,High - Value Inactive
b33ef69cc2695094da44ff68410a8f73,310,1,367.22,0,High - Value Inactive
b33f678a7299da3b06beb4438a8d6908,276,1,136.6,0,High - Value Inactive
b33fde46a855f73d50269a45b1e49320,73,1,81.5,3,Recent Customers
b341f164a262ea8b386ad5f9e0e9f5e5,130,1,81.22,3,Recent Customers
b342f6642c81e0e5d151f414b6723829,309,1,37.9,1,Low Value Inactive
b34319e6e3b4ca65bd3d0990d9ec340c,255,1,45.0,1,Low Value Inactive
b3437705bbd85a5550645e65f26b1790,89,1,45.2,3,Recent Customers
b34389df1fe2ddbd7389c4cdb085294a,245,1,44.09,1,Low Value Inactive
b3440de7cec40b80c5f3a9e29ccade37,148,1,41.13,3,Recent Customers
b3441a427e8889379672bfd441f5218e,410,1,1333.55,0,High - Value Inactive
b3446540ddd2f45621cc3b34b6b1b5f5,232,1,28.0,1,Low Value Inactive
b34584b6d24d0f58b1b4ebcfc0cbb0a6,63,1,1159.65,0,High - Value Inactive
b34605642384ea6e2724601a2495a6e4,498,1,58.09,1,Low Value Inactive
b3464ccdbd64a631b33340fb3fc9a300,249,1,159.36,0,High - Value Inactive
b34852875d016e21b38dba1cb1e7feaa,118,1,97.34,3,Recent Customers
b348cf83cd4f31577159de0c43d23e03,219,1,368.46,0,High - Value Inactive
b349278984725808b0928f12b0ca24a6,248,1,33.4,1,Low Value Inactive
b349427e0a6cb4c17e82775686d0c464,471,1,102.03,1,Low Value Inactive
b349d03dade93dc07d9cb0409e326f04,239,1,477.69,0,High - Value Inactive
b34a1c47a3858b2c2dff13888ee8a9e6,411,1,222.11,0,High - Value Inactive
b34b19f2e95ee44588f6fc8211e9e73d,261,1,95.64,1,Low Value Inactive
b34bf279d8f4790939d374647d9e1678,87,1,58.59,3,Recent Customers
b34bf81e5f1110343af6fa26710408c8,325,1,75.16,1,Low Value Inactive
b34c2a272b4b2a4b20679c7e0cc1fd39,187,1,113.2,3,Recent Customers
b34ef4d4fb47da83dea5a84f7c01f476,515,1,79.19,1,Low Value Inactive
b34fa6cc2dbe4e9ec6bdefb92b33695c,304,1,58.64,1,Low Value Inactive
b351086fc2daed1477cb2b4b00133119,108,1,145.69,3,Recent Customers
b351ac91ab0ef29bae6da7fbc05959c0,61,1,412.64,3,Recent Customers
b3522f97987b835cbcdd223d13dcdbfc,224,1,136.29,0,High - Value Inactive
b35290b39d5d7004aa3cd32858dc0053,391,1,106.16,1,Low Value Inactive
b352e446c37f5717f34d6b0b1fe9cc14,181,1,70.95,3,Recent Customers
b3548d0cec408ae13d143bb4eeebaa6c,382,1,27.68,1,Low Value Inactive
b354b80f821162d315ce64131d8d889d,190,1,55.230000000000004,1,Low Value Inactive
b35536d5a58b1d3ced149324c86223f0,253,1,37.44,1,Low Value Inactive
b3594bb146f9ab181aeb6c72deaabe54,260,1,381.9,0,High - Value Inactive
b359bf5a3c244f530cd954995e127480,158,1,72.05,3,Recent Customers
b35a887f367ac1bb32d69d28bb036f2b,80,1,210.42,3,Recent Customers
b35bbea722303bf6e700f2b67ed6a88e,154,1,181.25,3,Recent Customers
b35dd02a8fb5287993b96bee8a8e4238,346,1,941.12,0,High - Value Inactive
b35e7c1ee8ccbce232fad3bc996e6298,224,1,1478.45,0,High - Value Inactive
b35ecd06a7c3782667b5a035e40f9a0e,126,1,35.84,3,Recent Customers
b35f4a6eb5cbc76410d22dbe9dae49c8,64,1,123.85,3,Recent Customers
b35fa8c16e4eba9425ef56810cadcb73,76,1,179.76,3,Recent Customers
b35fe73d885d2fb911e95249814c5785,399,1,171.53,0,High - Value Inactive
b361becd8599cf3c60683828ce6268bf,421,1,154.64,0,High - Value Inactive
b36260186211e583e966eaaf82382829,458,1,157.84,0,High - Value Inactive
b362a1fd4bb234604db8e10d1a5da85b,307,1,37.09,1,Low Value Inactive
b365699dbae525df31a5137e6d992569,261,1,47.62,1,Low Value Inactive
b36699e87b94d0d045c0e0800279f429,354,1,193.96,0,High - Value Inactive
b366ab5d21683b071ddc914af59365cd,166,1,473.12,0,High - Value Inactive
b367207d2ca3105f76e9e428c0617da1,183,1,228.21,0,High - Value Inactive
b367a2cbbd2c75e1ab1c61fd0fd7015e,417,1,85.23,1,Low Value Inactive
b36881f09d97d35e85aa4e0240cf55f2,188,1,50.47,1,Low Value Inactive
b36a28beccc1c78bea1473814736ed9c,97,1,171.12,3,Recent Customers
b36a2f6d6b8f797e8d2f97b1e1e94725,72,1,205.21,3,Recent Customers
b36c5f5659a4b58e58fdf8ff1aa5dfb8,447,1,99.22,1,Low Value Inactive
b36c862b336a3ab664d455968efb538a,238,1,81.51,1,Low Value Inactive
b36e3758a257a9e554bfae4d648b2950,109,1,48.83,3,Recent Customers
b36e99aa28fa8a66d98742c741d653e9,278,1,234.16,0,High - Value Inactive
b37000b4b9fcbec89485f5bca6391e0b,185,1,155.84,3,Recent Customers
b372034ccedb71dcfea0ab8ef114f35f,456,1,17.77,1,Low Value Inactive
b3724b93edd00e472e1db7017236f60a,742,1,127.86,1,Low Value Inactive
b372b2391066c4a5024e21b30d62b91d,327,1,133.48,0,High - Value Inactive
b3731fc14985e00b00a37b3ee70584a8,546,1,81.78,1,Low Value Inactive
b374d151d7be7c918c7feda520304a18,305,1,147.67,0,High - Value Inactive
b3753b55a41b61c5127498b1c3bbace9,167,1,63.15,3,Recent Customers
b376524f55af921c4196f629bc463640,363,1,36.73,1,Low Value Inactive
b376982d3505084b995ae74fbf660057,447,1,99.22,1,Low Value Inactive
b3792b4ada73207434d84fc6262ef5a3,175,1,55.32,3,Recent Customers
b37b0c57ba17d7a0ee6a63c3cc171af3,85,1,37.37,3,Recent Customers
b37b521e9947a4fc51cd2c7375cfc4d6,542,1,69.45,1,Low Value Inactive
b37c2fd313afdae68cd1123fbacc7d15,286,1,76.08,1,Low Value Inactive
b37c8b47a52b54d374678d4703a05ab9,166,1,277.02,0,High - Value Inactive
b37c8cccd19b188a545fef38e1d9386f,331,1,36.35,1,Low Value Inactive
b37c9e5bdfc418299ce8d765db87e076,336,1,61.85,1,Low Value Inactive
b37ca39b389d1b2cf6d5f70beaa0f399,370,1,57.5,1,Low Value Inactive
b37db03aaa5f3d4d0b69aa6fe7fc7f5a,196,1,213.83,0,High - Value Inactive
b37db3b96f17cd36003277012ce2f850,185,1,38.93,1,Low Value Inactive
b37dc68ae94b5d9dab31d2358568d4bb,403,1,107.94,1,Low Value Inactive
b37ea1c605e4fbba11429b0a921d99f2,387,1,72.14,1,Low Value Inactive
b3806e7118d02476c96b3dd8578dd07f,540,2,183.70999999999998,2,High Value Repeat
b38109b1ff604f537421fc2b08a1b02f,103,1,193.84,3,Recent Customers
b381a905e677e24277fbacc1afef5807,531,1,141.86,0,High - Value Inactive
b38211bd797f4fdd81a98b9d1754b606,176,1,19.08,1,Low Value Inactive
b382326375f34d32dc6f708ae7b34691,249,1,44.09,1,Low Value Inactive
b3828fd9fc7daa8c75b4ccb25ab5a43b,206,1,58.13,1,Low Value Inactive
b382d5807f6df32a48a5a8b0bc29a220,187,1,232.82,0,High - Value Inactive
b38373efe428f66a1f9d265ac8dc669f,175,1,99.01,3,Recent Customers
b383ff3ee21f75513045f4233a7979c6,113,1,143.87,3,Recent Customers
b3844f3dd00d4c8fb37826bba2665033,396,1,314.84,0,High - Value Inactive
b385b62519a0bca70eb07f4bd41fdefd,513,1,106.38000000000001,1,Low Value Inactive
b3862c77ce520400d5c3c70461022ca0,166,1,98.94,3,Recent Customers
b3867a2dab6d1c8d1e0392c16e1dab09,243,1,75.07,1,Low Value Inactive
b3867eacb515dc0d32f7bc208bb6875c,199,1,217.27,0,High - Value Inactive
b38732950105417b181136c00f9fff9d,114,1,158.27,3,Recent Customers
b3879dce6b4a3b94b748b6c9b567695e,72,1,1768.4,0,High - Value Inactive
b38838a2e47596dfee72a270515302e1,485,1,76.62,1,Low Value Inactive
b388a93f3fdda4dc124231dfb9bd06d3,517,1,96.9,1,Low Value Inactive
b388ef1fc20ac12fa9fb8bd448d2f961,265,1,352.33,0,High - Value Inactive
b389188f45e7a61bea039b690dff2244,438,1,161.46,0,High - Value Inactive
b38a55442a8775ab33761076761b39d7,192,1,155.25,0,High - Value Inactive
b38b0ec7d754b2d5e31f854185ef6c01,351,1,117.18,1,Low Value Inactive
b38b202dda56064f472bde383ef8ef36,262,1,44.0,1,Low Value Inactive
b38b9c207af3b339e098f7404f80f54d,616,1,104.73,1,Low Value Inactive
b38bb7117eb1459eb63297a34a5ddff3,399,1,126.23,1,Low Value Inactive
b38bf3fb893faa94685518e7767daa6b,322,1,208.55,0,High - Value Inactive
b38c8c380d02399365a217729afc48a7,323,1,431.5,0,High - Value Inactive
b38f8934d83e5a2dc7973fce94405009,197,1,32.69,1,Low Value Inactive
b391286e1f982bdedd00bdce06c2d3c8,317,1,117.92,1,Low Value Inactive
b39149be6a2259e7a11996ade9614928,528,1,235.28,0,High - Value Inactive
b391745034e63512062820a0f4803cc4,293,1,83.71,1,Low Value Inactive
b391b8f94198c52ccdf5dcd99e007a5a,76,1,58.45,3,Recent Customers
b392ff4d509a87ad6b53535bccb8ad04,470,1,117.85,1,Low Value Inactive
b39300444cbd93492b01205ba683bc50,203,1,51.05,1,Low Value Inactive
b3933f964971e7e4286dc1bd8dafd851,273,1,192.36,0,High - Value Inactive
b3946ebef5500ba5e25a7524882c8184,332,1,42.77,1,Low Value Inactive
b396ab6d9171ba912cf3f42f6a295ff6,265,1,321.82,0,High - Value Inactive
b3989aaea8a136281b3ba11272c93cc4,64,1,104.31,3,Recent Customers
b399ab7cfc16a8a52280423b8f601904,110,1,209.53,3,Recent Customers
b39a84ce277d7ca095b2072bfc2dedc0,240,1,407.58,0,High - Value Inactive
b39adb9e36b90d48aca89f2dc0d6d9b5,69,1,58.98,3,Recent Customers
b39c32137a1b9528b7c707b53980a1cd,286,1,269.0,0,High - Value Inactive
b39c8c284dd7875b68a31449852cc76a,741,1,91.16,1,Low Value Inactive
b39d02ec293e05ae9d06e86b839f2edd,262,1,104.56,1,Low Value Inactive
b39d408a17516566a07a77bfc6cea4d4,314,1,122.01,1,Low Value Inactive
b39dde6dd619943190a8cc9aa6db38a4,240,4,769.81,2,High Value Repeat
b39e999fe1ae7298c7cd795adfc9e898,316,1,31.0,1,Low Value Inactive
b39ec084a39c4989451b9fd7ca067755,425,1,106.87,1,Low Value Inactive
b39eefe231ee42e53b8622b984b21115,612,1,25.16,1,Low Value Inactive
b39fb81ffe4567441ce76b6f29550d04,269,1,125.44,0,High - Value Inactive
b39fe4213971a8746b155294f68e7027,375,1,72.05,1,Low Value Inactive
b3a1253b491a6f4a317ebd499f67998c,79,1,84.38,3,Recent Customers
b3a1a221ad27da82c2973f1a108f939c,166,1,904.8,0,High - Value Inactive
b3a25c346185399faa6dffb029a9d8b6,530,1,312.52,0,High - Value Inactive
b3a291d0accef108a594773ba55cbde2,365,1,312.49,0,High - Value Inactive
b3a34bbf1a1d11885918ad3ad99083ae,90,2,360.73,2,High Value Repeat
b3a356f839411f38b9d99ada1c1000fd,241,1,60.1,1,Low Value Inactive
b3a480eff18e1376172539c45a64fe19,315,1,157.3,0,High - Value Inactive
b3a6549b3cd47a7117094faafce8b10d,199,3,179.1,2,High Value Repeat
b3a6784fab05edd31ceb7c5f5f4669ce,533,1,88.72,1,Low Value Inactive
b3a6c074f4c6aa92d1f80e91ff21daa0,81,1,128.87,3,Recent Customers
b3a842ea215dc63f6094842e817f9bdb,499,1,217.01,0,High - Value Inactive
b3a8671bc1929c8cfe476e6321d23d24,210,1,31.96,1,Low Value Inactive
b3a893e4b097bbf72dbb1ead256ec665,306,1,178.27,0,High - Value Inactive
b3a8a8097a47f8a79016a801b6b94dd2,243,1,96.32,1,Low Value Inactive
b3a8c7acdafc51ba3cb61c2af50745a7,81,1,865.78,0,High - Value Inactive
b3ab1572fdb4a1c2e6862a3ea20e68dc,287,1,71.64,1,Low Value Inactive
b3ace3f37470c0ed9d927e15c1e591d2,565,1,101.28,1,Low Value Inactive
b3ad26ff72857f2cdc64f4ad6abc5834,136,1,207.4,3,Recent Customers
b3ad2e309f3c2e4ef0806153d5127a70,398,1,240.74,0,High - Value Inactive
b3ae3171281986b8e1a4cc74983e17f7,263,1,136.54,0,High - Value Inactive
b3ae96a577f38bbc2ca4499b8fb7997c,207,1,298.83,0,High - Value Inactive
b3af28deef7b9791c949a22be94a96ae,327,1,44.1,1,Low Value Inactive
b3af6f6fdefc4676ee8fcba320a583aa,327,1,95.02,1,Low Value Inactive
b3af9d78fe4fc6494e121d9c19f1f775,530,1,36.42,1,Low Value Inactive
b3af9f9457557775c096981d34d02534,427,1,69.03,1,Low Value Inactive
b3b1a9316d027259473a94b2568e8edb,185,1,33.7,1,Low Value Inactive
b3b438a81296dae5561f54e17fbb2fea,365,1,133.35,0,High - Value Inactive
b3b5643d2f50401b32e880619e3a32b8,134,1,44.69,3,Recent Customers
b3b57ef9b55f7e7b9284b3e2b854e1f0,456,1,34.15,1,Low Value Inactive
b3b6b1955236e7360e34c829c3e3ae4e,170,1,29.73,1,Low Value Inactive
b3b7208a78ac75f047137484768a868d,506,1,37.49,1,Low Value Inactive
b3b848947781eb712b3692c918987950,216,1,78.19,1,Low Value Inactive
b3b88dd09a2e459156e993cdd8c69832,302,1,618.75,0,High - Value Inactive
b3b8a5b3bef8e794b8159a552c5b26cb,429,1,55.0,1,Low Value Inactive
b3b93eb44cd2fca7c68c31839c478070,216,1,278.75,0,High - Value Inactive
b3b959dc3e0e98716712957849a230d8,413,1,315.32,0,High - Value Inactive
b3ba5cd1e469842adc59accc934df190,107,1,48.81,3,Recent Customers
b3bbe51a0caf36d05239cdb5124a2421,156,1,117.51,3,Recent Customers
b3bc90f2b38301ba48cbad6ef1372d1f,152,1,27.61,3,Recent Customers
b3bcd1f7afaab3ca49f9da95284a299b,338,1,32.38,1,Low Value Inactive
b3bda7119957fa2b748eae87e839c41e,365,1,686.09,0,High - Value Inactive
b3bdf81199df64fa6e7dc57a0e588cf9,477,1,46.0,1,Low Value Inactive
b3be47a665b75181ac9728442d970dde,529,1,134.56,1,Low Value Inactive
b3bfc537df7ee6edfd3c5beb77d8de23,260,1,276.48,0,High - Value Inactive
b3c1bc5b24affd7cfb96752860b44640,363,1,65.14,1,Low Value Inactive
b3c219d791c94f06a0d453c38b75cdb6,224,1,109.08,1,Low Value Inactive
b3c268871a609a6d4a63cc471b8cf074,322,1,21.4,1,Low Value Inactive
b3c319294dce483cf584df4cb2bfddf1,106,1,163.73,3,Recent Customers
b3c357a494fd0f5f31aa3d2dcf88b08a,341,1,177.86,0,High - Value Inactive
b3c3ded83fde176416890b31406e2415,608,1,148.98,0,High - Value Inactive
b3c45ba56e29a396943783b4a80785fc,513,1,845.81,0,High - Value Inactive
b3c465a2c2ae2fecaf10077062e47ed8,442,1,208.88,0,High - Value Inactive
b3c593f8c2ee7ebc1a63b20d7dd20429,220,1,138.72,0,High - Value Inactive
b3c63bd8c386723f4bc7a6bf2fe50303,275,1,73.67,1,Low Value Inactive
b3c64a50cd822fd525dca9ac5b74542e,365,1,81.88,1,Low Value Inactive
b3c6ff6a43beb813fa0a55c7b7ccca77,392,1,125.15,1,Low Value Inactive
b3c720e51f24e70b2d260f4cb108d20e,115,1,117.46,3,Recent Customers
b3c7cf0678ea702d383052eefe05de04,149,1,119.57,3,Recent Customers
b3c80916d91d2b4773aa20445910efc1,199,1,87.76,3,Recent Customers
b3c848573f61de095c6d53f9e1b53c35,328,1,65.09,1,Low Value Inactive
b3c889172aad7d04f662e9d837340a28,156,1,756.63,0,High - Value Inactive
b3c8fb9d85695ebf6d9b1c1fe8a1fbd1,601,1,78.47,1,Low Value Inactive
b3c9445cc66162bfdcc1722a36133322,328,1,65.71,1,Low Value Inactive
b3c9b7344ef8e0ec9560dfe3cccd0b5e,379,1,369.71,0,High - Value Inactive
b3c9c2da8dc18956347a46c7e61321f5,250,1,46.75,1,Low Value Inactive
b3ccfe9606744e8b2757954a125ea1a6,491,2,140.23000000000002,2,High Value Repeat
b3ccffc2716943cbfae0557e97aa5c61,558,1,476.85,0,High - Value Inactive
b3cd7fbf4c845b2d32ac4f5ce94b463f,523,1,137.37,1,Low Value Inactive
b3ce68fe0154a4c2fa89f97fb74c91b8,173,1,452.1,0,High - Value Inactive
b3ce8008bc829850e11183c51c6e824a,182,1,122.27,3,Recent Customers
b3ce9054e198f044775f1b8b581c7911,244,1,54.34,1,Low Value Inactive
b3d058d052b1ca40cd60c15f71a29a63,308,1,42.92,1,Low Value Inactive
b3d12d6b56fce5999e5949387d7a1738,172,1,82.33,3,Recent Customers
b3d14bf7756b42c9fa33aa34f502c7df,268,1,236.97,0,High - Value Inactive
b3d14cfa483bfe1b717a34871c83a53c,316,1,70.74,1,Low Value Inactive
b3d15accdb7c9a9500e2ce40adcaf4bb,430,1,61.72,1,Low Value Inactive
b3d1abff5f1b7c3756990fd32ce68ba4,446,1,75.07,1,Low Value Inactive
b3d1db6df2a4f9a9d376a9ee80263a46,383,1,107.4,1,Low Value Inactive
b3d23d61fb01dde311c5ddc5dfde8e47,233,1,78.09,1,Low Value Inactive
b3d28fc58af662712be9eec577ac3c2e,185,1,93.82,3,Recent Customers
b3d3b280e7cc9eb88110b820ba5fc75c,229,1,55.09,1,Low Value Inactive
b3d43bd56a11bef7fd4563bc852625ad,393,1,36.78,1,Low Value Inactive
b3d5c6a9878c091cd0d07cdf46352fbe,226,1,720.77,0,High - Value Inactive
b3d6298b8104dd86e141bdab0f98b851,505,1,34.0,1,Low Value Inactive
b3d6341ff10832a54716444780256d87,150,1,197.19,3,Recent Customers
b3d6eae7841038cd56fcb6f8f773d684,617,1,80.75,1,Low Value Inactive
b3d742d345f6bee2afa252e0adec8a20,159,1,77.69,3,Recent Customers
b3d81cd6b4385daa6d1ab3f95932ff13,286,1,116.94,1,Low Value Inactive
b3d82de2e6075f821657bf6c90234f76,192,1,63.23,1,Low Value Inactive
b3d860b82d81105b87ac6614e00edc7d,439,1,52.68,1,Low Value Inactive
b3d8e92bc26ae3ce1c7f05120ce0f243,582,1,273.07,0,High - Value Inactive
b3dab5cb596c07eaf96a4325b61f6896,482,1,71.14,1,Low Value Inactive
b3db13e8b7b325151c12ce826234f338,538,1,616.32,0,High - Value Inactive
b3db27683c99173bcca6387fd92629e8,311,1,36.76,1,Low Value Inactive
b3dbfe5e816d601197376c507a4fff14,148,1,82.33,3,Recent Customers
b3dbff0a3bad07d6203e80ead5de3b4e,171,1,159.75,3,Recent Customers
b3dc14fb76e3cd271c73ecfdf6b9fe1c,493,1,174.04,0,High - Value Inactive
b3dc8eaa25a1212037fae667340f20e5,251,2,83.86,2,High Value Repeat
b3dcb070bd559b53efbd3340673e51d9,388,1,152.19,0,High - Value Inactive
b3dec7c277aa6dc3286018616ac9322c,535,1,37.79,1,Low Value Inactive
b3dfaa749149d9ac2eec071d793c45fc,159,1,199.48,3,Recent Customers
b3e083eb6806d247a110d2564ba33164,398,1,100.6,1,Low Value Inactive
b3e1a4c3e4baa995d151cd0e88cbde0b,166,1,189.19,3,Recent Customers
b3e330237fc39387b4845e7aee0ff377,151,1,87.32,3,Recent Customers
b3e368643782a907d9dee84bb01205c5,268,1,132.05,0,High - Value Inactive
b3e36a68dba4da69a9c394ad668bbea3,205,1,244.41,0,High - Value Inactive
b3e3ec0845892505e3d124a978cebf10,110,1,88.54,3,Recent Customers
b3e4580ea75733540a3fd94cde5ced67,619,1,118.03,1,Low Value Inactive
b3e4b9bc71f52dd2bb3042d15c2ca2a3,199,1,77.29,1,Low Value Inactive
b3e529a2053eaec39876a97f990c3726,95,1,315.62,3,Recent Customers
b3e53d18a997f27a3ffd16da497eaf58,152,1,132.64,3,Recent Customers
b3e5b91ad1453b7d097adf78fa6df97c,221,1,119.73,1,Low Value Inactive
b3e7988c2d227cb7c82430c912ef60ae,160,1,132.95,3,Recent Customers
b3ea92a10fc1b7012b9d0ddcbbda9ce8,436,1,71.14,1,Low Value Inactive
b3eada830eb86f5a77d55718162cd13c,311,1,145.57,0,High - Value Inactive
b3eb319b1c87a2f872261043e3d72494,459,1,167.29,0,High - Value Inactive
b3eb76b315600c9f8c3a711b6a3d1668,258,1,837.39,0,High - Value Inactive
b3ec061bf1f87a27efc54ee0b887201f,201,1,65.93,1,Low Value Inactive
b3eebec096d31ea54f19a2bca6d08724,127,1,42.5,3,Recent Customers
b3f022d93fd7d29a984acb2470b83791,558,1,33.51,1,Low Value Inactive
b3f1139ef7694b617dc5d3aecf43703b,517,1,133.08,1,Low Value Inactive
b3f1aaf80d300e8f6c7ccd5b6c6eff36,279,1,41.69,1,Low Value Inactive
b3f1e744626cf615d11db438a23bb2dc,421,1,146.02,0,High - Value Inactive
b3f2ccc18187c0063bc13613a231367e,189,1,58.61,1,Low Value Inactive
b3f2ee1073f3fa2354c70910c0cbd983,281,1,225.33,0,High - Value Inactive
b3f3bd6bd2d52f10a952af3803dc2d94,289,1,67.72,1,Low Value Inactive
b3f4a40ce9a8dbca61f3d9a51b40302f,100,1,118.92,3,Recent Customers
b3f5a16aeea79b5f45168bf19a6db236,386,1,284.23,0,High - Value Inactive
b3f7d47699e46f2a20fbf862c9143f46,313,1,87.71,1,Low Value Inactive
b3fa3e4537399b06fb4c6e199748c7f4,210,1,99.8,1,Low Value Inactive
b3fa76a102bfb4ec11ead5b125c8f4f7,118,1,94.61,3,Recent Customers
b3fafccd5bd29858aff0cefd265e2ad2,269,1,61.0,1,Low Value Inactive
b3fb09a3b27e79975e3b8af2dd58ed62,370,1,149.81,0,High - Value Inactive
b3fb415f8a02ee0f55ddb4f4ca9df2fe,339,1,119.26,1,Low Value Inactive
b3fb9a1bb9d4c8a0b334658c5372da8f,90,1,424.22,3,Recent Customers
b3fbd3cc1dd9754e08d62b9d4dbc3975,300,1,23.77,1,Low Value Inactive
b3fc17304e79650b12ef436bf5e7e133,154,1,144.8,3,Recent Customers
b3fc51a2057e04657dbe29f48f3ecaaa,199,1,1550.68,0,High - Value Inactive
b3ffb557ee8c20b650d5d8de016224b8,197,1,64.38,1,Low Value Inactive
b4007c838c38999f2bec55c53ddc975b,438,1,101.82,1,Low Value Inactive
b40193f3a1b51af5e5b65154cbb09d7f,121,1,155.03,3,Recent Customers
b403efe833ecab9174bb9cdbc25bf225,141,1,71.26,3,Recent Customers
b404b3e03a846d3a32df65195ae61688,322,1,217.55,0,High - Value Inactive
b405aa785f5a7c15dfb42386ef1d4294,100,1,83.12,3,Recent Customers
b405e15c616b885b8aea6cb6a3019404,107,1,198.08,3,Recent Customers
b405e3156bea0a8357952361f85ba3cc,486,1,128.08,1,Low Value Inactive
b407698b36e4442c8f2de1fb6f7e27cc,59,1,135.82,3,Recent Customers
b409a7fa941977bda70756b382c937c8,330,1,84.86,1,Low Value Inactive
b409bb002749df6f80aeb379ee9b2c76,361,1,216.31,0,High - Value Inactive
b40a502883cfbd1065c35f9f72b2a3e5,174,1,188.06,0,High - Value Inactive
b40a94dba8139b0ed8d96b180fb6fe86,86,1,28.73,3,Recent Customers
b40aae4ef6c95ad5d15cb87bb02da078,328,1,393.15,0,High - Value Inactive
b40ad1394b91ed65166749e0defb0c71,173,1,216.6,0,High - Value Inactive
b40cf4eecfea7f5204bb7763fc5437fe,311,1,335.47,0,High - Value Inactive
b40d366bc58b6a07ba727ffcbf5b0e06,388,1,76.72,1,Low Value Inactive
b40da3a9dd4fb291f7250036dd13fb1d,72,1,42.86,3,Recent Customers
b40dbfe9e5c408e8e4d943656ad1ece6,564,1,363.64,0,High - Value Inactive
b40e4649a88cc75bb78bd53984cfa3dd,62,1,123.49,3,Recent Customers
b40e465c7844a2ae74363a41c763de49,344,1,67.62,1,Low Value Inactive
